id,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
25373725,VT7553 - VT7554- VT7555-VT7874,t,3,3,0,0
25373795,******,t,25,0,25,0
25377610,******,t,25,0,25,0
25383136,******,f,2,1,1,0
25680915,VT-11457,f,1,1,0,0
25385023,******,f,37,32,5,0
25387104,******,t,25,0,25,0
25388585,******,t,25,0,25,0
25391756,******,f,1,0,1,0
25695818,******,f,2,0,2,0
25709882,******,f,1,0,1,0
25391883,******,t,25,0,25,0
25718701,******,t,75,72,3,0
25737454,VT9177,f,6,3,3,0
25393356,******,t,25,0,25,0
25761607,******,f,5,5,0,0
25394047,******,t,25,0,25,0
25778223,******,f,1,1,0,0
25398055,VT7492,f,14,14,0,0
25402090,******,f,1,1,0,0
25408619,******,f,1,1,0,0
25788507,******,f,1,1,0,0
25411643,VT-2637,f,4,3,1,0
25418901,******,t,1,1,0,0
25437138,******,f,2,2,0,0
25441254,VT-8628,t,5,5,0,0
25447644,******,f,1,0,1,0
25791819,******,f,1,0,1,0
25797831,******,f,3,2,1,0
25809329,VT-23784-CS,t,35,28,7,0
25448553,Licencia VT8801,f,1,1,0,0
25823763,******,f,1,1,0,0
25448737,******,f,1,1,0,0
25825736,******,f,1,0,1,0
25450615,******,t,2,0,2,0
25453414,******,f,4,3,1,0
25838541,******,t,1,0,1,0
25463501,******,f,1,0,1,0
25839050,******,t,1,0,1,0
25842258,VT-6673,f,3,3,0,0
25464352,******,f,1,0,1,0
25850003,VT-8662,f,2,2,0,0
25851859,VT-8939,t,116,116,0,0
25465197,******,f,1,1,0,0
25853542,******,f,1,1,0,0
25853678,******,f,3,2,1,0
25475293,******,f,1,0,1,0
25855032,******,f,1,1,0,0
25872708,******,f,1,0,1,0
25476999,******,f,2,2,0,0
25877563,******,f,1,0,1,0
25887117,******,f,2,2,0,0
25898760,******,f,37,32,5,0
25899910,******,f,37,32,5,0
25498932,******,t,10,10,0,0
25900726,******,f,1,1,0,0
25901054,******,f,37,32,5,0
25901250,******,f,13,0,13,0
25509182,VT-10017,t,3,3,0,0
25915998,******,f,1,0,1,0
25917631,******,f,1,0,1,0
25934289,******,f,1,0,1,0
25514919,******,f,2,0,2,0
25517091,******,f,1,1,0,0
25939096,******,t,1,1,0,0
25939631,******,f,2,2,0,0
25945766,VT-8864,f,20,20,0,0
25955551,******,f,3,0,3,0
25523332,******,f,3,3,0,0
25531394,******,f,2,2,0,0
25538235,******,f,6,6,0,0
25554347,******,f,8,8,0,0
25964031,******,f,1,0,1,0
26162509,******,f,1,1,0,0
26178432,******,f,2,0,2,0
25965846,******,f,1,1,0,0
26182408,******,f,1,1,0,0
26184634,******,f,1,0,1,0
25966258,******,t,1,1,0,0
25968895,******,f,11,11,0,0
26188727,VT-4907,t,11,11,0,0
25976126,******,f,4,0,4,0
26188830,VT-8749,f,1,1,0,0
25991131,******,t,2,2,0,0
25999022,******,f,68,0,68,0
26190842,******,f,1,1,0,0
26002097,VT-8780,t,1,1,0,0
26198720,******,t,1,1,0,0
26002454,VT-8824,t,1,1,0,0
26003466,******,f,1,0,1,0
26213529,VT-710,t,73,73,0,0
26019199,VT-9254,f,1,1,0,0
26220297,******,t,1,1,0,0
26020657,******,f,68,0,68,0
26221022,H28391AAV16,t,8,0,1,0
26223518,******,f,1,1,0,0
26021041,******,f,68,0,68,0
26224658,VT-8742,t,97,97,0,0
26228884,******,t,2,1,1,0
26230020,49260154918,t,3,3,0,0
26022154,VT-9952,f,2,2,0,0
26241209,VT-9578,f,1,1,0,0
26022460,******,f,1,1,0,0
26028344,VT-8911,f,1,1,0,0
26028942,VT-9330,t,18,18,0,0
26273307,VT,f,1,1,0,0
26034755,******,f,1,1,0,0
26279555,******,f,7,7,0,0
26046732,******,f,3,3,0,0
26285762,******,f,1,1,0,0
26048596,VT-9466,t,2,1,1,0
26049697,VT-709,t,73,73,0,0
26288965,VT-9059,t,1,1,0,0
26290034,******,f,1,0,1,0
26049771,******,f,1,0,1,0
26295635,******,f,1,1,0,0
26049905,******,f,2,2,0,0
26050008,******,f,2,2,0,0
26061617,******,f,2,1,1,0
26302022,******,f,1,1,0,0
26071518,******,f,1,0,1,0
26303196,******,f,1,1,0,0
26083469,******,f,1,1,0,0
26311950,******,t,1,1,0,0
26312758,******,f,1,1,0,0
26084187,VT-9247,t,2,2,0,0
26090135,******,f,4,0,4,0
26096804,******,f,4,0,4,0
26101092,******,f,4,0,4,0
26314832,VT-4405,f,4,4,0,0
26101355,******,f,2,1,1,0
26102471,******,f,4,0,4,0
26319698,******,f,1,0,1,0
26113088,******,f,1,0,1,0
26322985,******,t,75,72,3,0
26323977,VT11336,f,14,14,0,0
26325192,******,t,14,14,0,0
26118300,******,f,2,0,2,0
26118684,******,f,1,0,1,0
26328566,******,f,1,0,1,0
26126278,******,f,1,1,0,0
26126830,H28391AAV16,t,8,0,1,0
26329598,7102,f,8,8,0,0
26342138,******,t,11,11,0,0
26159276,******,f,1,1,0,0
26342152,******,t,11,11,0,0
26342160,******,t,11,11,0,0
26342173,******,t,11,11,0,0
26342175,******,t,11,11,0,0
26342192,VT-8118,t,11,11,0,0
26343229,******,f,1,0,1,0
26517999,******,t,1,0,1,0
26344571,******,f,1,1,0,0
26518130,******,f,26,3,23,0
26518718,******,f,2,0,2,0
26518792,******,f,26,3,23,0
26345032,VT — 7446,f,1,1,0,0
26526073,******,f,1,1,0,0
26348050,******,t,1,1,0,0
26544225,******,f,1,0,1,0
26545580,******,f,1,0,1,0
26349906,******,f,1,1,0,0
26547432,******,f,1,1,0,0
26359657,******,f,1,1,0,0
26550190,******,t,1,1,0,0
26550694,******,t,89,89,0,0
26551197,******,t,5,5,0,0
26373393,VT-6271,t,1,1,0,0
26556405,******,f,3,0,3,0
26374262,VT-9532,t,1,1,0,0
26376301,VT-7551,f,2,2,0,0
26558058,******,f,1,1,0,0
26558166,******,t,5,5,0,0
26562155,******,f,2,2,0,0
26563934,******,f,26,3,23,0
26379046,******,f,1,0,1,0
26569461,******,f,26,3,23,0
26379208,49260152918,t,3,3,0,0
26379320,******,f,68,0,68,0
26379511,VT-01310,f,5,0,5,0
26579896,******,f,1,0,1,0
26380024,******,f,68,0,68,0
26386760,VT-407,f,39,39,0,0
26582669,******,f,1,0,1,0
26392491,******,f,1,1,0,0
26583953,******,t,1,1,0,0
26395356,******,f,3,1,2,0
26585228,******,f,1,0,1,0
26405431,VT-8291,f,16,16,0,0
26407743,******,f,1,0,1,0
26408412,******,t,1,1,0,0
26590995,******,f,1,0,1,0
26591408,******,f,12,12,0,0
26410862,******,f,2,2,0,0
26416243,******,f,1,0,1,0
26593861,******,t,2,2,0,0
26597228,VT-3448,f,3,3,0,0
26416522,******,t,1,1,0,0
26417062,******,f,8,8,0,0
26597841,******,f,3,1,2,0
26599807,******,t,2,2,0,0
26601742,VT-4595,f,3,3,0,0
26418552,******,f,1,0,1,0
26611894,VT-0000,f,11,11,0,0
26423501,******,f,1,1,0,0
26612609,******,f,1,1,0,0
26613115,******,t,1,1,0,0
26616048,******,f,1,0,1,0
26628611,******,f,7,7,0,0
26425740,******,f,4,0,4,0
26426029,******,f,4,0,4,0
26435005,******,t,5,0,5,0
26436232,******,f,2,2,0,0
26629497,******,t,1,0,1,0
26437376,VT 8774,t,22,22,0,0
26442547,VT 6728,t,22,22,0,0
26445267,******,t,13,13,0,0
26445812,******,t,2,2,0,0
26630352,******,f,1,0,1,0
26631591,******,t,7,7,0,0
26462507,VT-13020,f,1,1,0,0
26635994,VT-8408,f,1,1,0,0
26464891,******,t,1,0,1,0
26638091,******,f,1,0,1,0
26638405,******,f,1,0,1,0
26638818,******,f,26,3,23,0
26639503,******,f,26,3,23,0
26639785,******,f,26,3,23,0
26466686,******,f,1,1,0,0
26467284,******,f,1,0,1,0
26640076,******,f,26,3,23,0
26649955,******,t,4,4,0,0
26468102,******,f,26,3,23,0
26469909,******,f,1,0,1,0
26653068,Vt-8920,f,5,5,0,0
26471683,******,t,4,3,1,0
26480104,******,f,1,0,1,0
26655441,******,f,1,0,1,0
26659887,VT6240,t,1,1,0,0
26480116,VT 111041 IA,t,6,6,0,0
26665255,VT9270,f,1,1,0,0
26672046,******,t,25,0,25,0
26672190,******,t,25,0,25,0
26483404,******,f,26,3,23,0
26489005,VT0000,f,15,15,0,0
26677637,******,f,1,0,1,0
26490596,******,f,1,1,0,0
26680030,******,f,1,0,1,0
26495089,******,f,26,3,23,0
26495318,******,f,1,1,0,0
26500221,******,f,1,0,1,0
26509350,******,f,3,0,3,0
26510841,******,f,1,0,1,0
26681308,******,f,1,0,1,0
26879953,******,f,1,1,0,0
26689535,******,f,3,1,1,1
26880934,******,f,1,1,0,0
26690367,9058,f,2,1,1,0
26886339,******,f,2,2,0,0
26887627,******,f,1,0,1,0
26702873,******,t,1,1,0,0
26892159,******,t,1,1,0,0
26706081,******,t,1,1,0,0
26706759,******,t,1,1,0,0
26904127,******,f,36,36,0,0
26904642,******,f,36,36,0,0
26707858,VT-9366,t,1,1,0,0
26905437,******,f,36,36,0,0
26908729,VT-0000,f,11,11,0,0
26915223,******,f,2,0,2,0
26709993,25866104B,f,26,3,23,0
26915254,******,f,2,2,0,0
26915512,VT-9204,f,16,16,0,0
26933843,******,f,1,0,1,0
26711300,******,f,26,3,23,0
26934005,******,f,36,36,0,0
26934824,******,f,36,36,0,0
26939341,VT-9124,t,116,116,0,0
26712463,******,t,1,1,0,0
26713449,VT-7820,f,10,10,0,0
26715025,VT-9346,t,18,18,0,0
26943308,******,f,8,0,8,0
26946993,******,f,3,0,3,0
26725460,******,f,1,1,0,0
26725501,******,f,25,25,0,0
26947331,******,f,1,1,0,0
26727937,******,f,1,1,0,0
26951188,******,f,3,3,0,0
26728651,******,t,1,1,0,0
26749155,******,t,3,3,0,0
26750759,******,f,26,3,23,0
26955116,VT-9002,t,1,1,0,0
26751136,******,f,26,3,23,0
26751702,******,f,26,3,23,0
26965193,******,t,1,1,0,0
26969354,******,t,2,2,0,0
26766429,******,f,1,0,1,0
26771360,******,f,1,0,1,0
26978768,******,t,35,0,35,0
26981430,******,f,2,0,2,0
26982130,******,f,2,0,2,0
26986993,******,t,1,0,1,0
26775195,******,t,1,1,0,0
26987062,******,f,1,0,1,0
26989244,******,f,3,1,2,0
26990662,******,f,1,1,0,0
26796284,******,f,1,0,1,0
26801977,******,f,8,0,8,0
26806152,******,f,2,1,1,0
26991190,******,t,1,1,0,0
26992478,VFT/CA/00609,f,4,4,0,0
26808935,******,f,2,1,1,0
27005230,******,f,26,3,23,0
27008049,******,f,68,0,68,0
27013055,******,f,1,0,1,0
26809818,******,t,1,1,0,0
26810169,VT-9249,f,11,11,0,0
26814776,******,f,31,31,0,0
27020433,******,t,67,67,0,0
27021442,******,f,1,0,1,0
26820244,******,t,1,1,0,0
26826102,VT-9505,f,1,1,0,0
26830349,******,t,67,67,0,0
26834171,******,t,35,0,35,0
26835863,******,t,35,0,35,0
27022335,******,f,1,0,1,0
26844795,VT-3344,f,5,5,0,0
26856605,******,t,35,0,35,0
26857807,******,t,67,67,0,0
27022584,******,f,1,0,1,0
26860511,******,t,1,0,1,0
27023118,******,f,1,1,0,0
26871728,******,f,1,1,0,0
27187208,******,f,1,0,1,0
27025972,******,t,2,2,0,0
27194034,******,f,1,1,0,0
27028034,******,t,14,13,1,0
27041452,VT-9100,f,56,55,1,0
27041718,******,t,35,0,35,0
27042508,******,t,8,8,0,0
27042559,******,t,8,8,0,0
27042943,******,t,8,8,0,0
27043136,******,t,8,8,0,0
27043611,******,t,8,8,0,0
27047777,******,t,67,67,0,0
27199836,******,t,3,3,0,0
27051315,VT-9265,f,1,1,0,0
27199898,VT-8266,f,1,1,0,0
27052530,******,f,2,0,2,0
27052854,******,t,67,67,0,0
27053569,******,f,1,1,0,0
27201391,******,t,1,0,1,0
27054553,******,t,1,1,0,0
27213990,******,f,4,0,4,0
27214449,VT-9031,t,28,28,0,0
27066292,******,t,8,0,0,0
27066758,******,f,8,0,0,0
27066857,******,t,8,0,0,0
27067158,******,t,8,0,0,0
27067242,******,t,8,0,0,0
27067372,******,t,8,0,0,0
27067534,******,t,8,0,0,0
27067662,******,t,8,0,0,0
27214598,******,f,1,1,0,0
27077805,******,f,5,5,0,0
27085242,******,f,1,0,1,0
27216325,******,t,1,1,0,0
27086601,VT REGISTRADA,t,3,3,0,0
27094347,******,f,1,0,1,0
27222530,VT-766,t,2,2,0,0
27224258,******,f,26,3,23,0
27108117,VT-8113,t,9,9,0,0
27230520,******,f,1,0,1,0
27240417,******,f,4,0,0,0
27240518,******,f,4,0,0,0
27240605,******,f,4,0,0,0
27111785,******,t,4,3,1,0
27119275,VT8227,t,11,11,0,0
27240646,******,f,4,0,0,0
27130156,******,f,12,12,0,0
27133481,******,f,4,4,0,0
27241406,******,f,1,1,0,0
27133915,******,f,4,4,0,0
27141824,******,f,2,2,0,0
27242442,******,f,1,0,1,0
27243080,VT-9238,t,97,97,0,0
27148755,******,f,1,0,1,0
27243122,******,t,7,7,0,0
27246464,******,t,1,1,0,0
27151850,******,t,5,5,0,0
27152672,******,t,10,10,0,0
27153191,******,t,10,10,0,0
27248509,******,f,1,1,0,0
27153691,HM-4753,t,3,0,3,0
27253931,******,t,67,67,0,0
27256915,******,t,101,101,0,0
27153699,HM-4753,t,3,0,3,0
27153703,HM-4753,t,3,0,3,0
27154041,******,f,1,0,1,0
27257449,VT-6594,t,1,1,0,0
27258733,******,t,15,15,0,0
27156338,******,f,4,0,4,0
27156849,******,f,4,0,4,0
27157531,350/2021/05040,f,1,1,0,0
27267953,******,t,1,1,0,0
27272400,******,t,35,0,35,0
27273988,VT-11025,f,5,5,0,0
27163522,******,f,1,1,0,0
27278931,******,f,1,0,1,0
27281907,******,t,5,5,0,0
27168008,******,f,1,0,1,0
27178837,******,f,8,8,0,0
27180274,******,f,3,3,0,0
27282086,******,f,2,0,2,0
27298208,******,f,2,2,0,0
27565769,VT-9603,f,11,11,0,0
27299012,******,f,9,8,1,0
27299334,******,f,9,8,1,0
27571562,******,f,2,2,0,0
27299875,******,f,9,8,1,0
27300103,******,f,9,8,1,0
27301507,VT-9349,t,25,25,0,0
27575978,******,f,1,0,1,0
27302443,******,t,2,0,2,0
27318670,******,t,5,0,5,0
27320504,******,f,1,0,1,0
27321061,******,f,3,3,0,0
27322921,******,f,4,0,4,0
27589208,VT-9740,t,17,17,0,0
27590065,******,f,5,5,0,0
27592490,******,t,1,0,1,0
27346057,******,t,4,1,3,0
27350300,******,t,116,116,0,0
27350951,******,f,4,0,4,0
27594853,VT-8943,t,116,116,0,0
27596030,******,t,26,26,0,0
27596114,******,f,1,1,0,0
27353461,******,f,1,0,1,0
27354196,******,t,6,6,0,0
27632789,0000,f,2,2,0,0
27647396,******,f,1,1,0,0
27355331,******,f,1,0,1,0
27358064,******,t,1,0,1,0
27360200,******,f,1,1,0,0
27668673,******,t,1,1,0,0
27363120,******,f,1,1,0,0
27670844,******,f,1,0,1,0
27369539,******,f,2,2,0,0
27369694,******,f,1,0,1,0
27695272,******,f,2,0,2,0
27382564,******,t,116,116,0,0
27718645,******,t,1,1,0,0
27386719,******,t,67,67,0,0
27387500,******,f,1,0,1,0
27390611,******,f,1,1,0,0
27394009,******,f,1,1,0,0
27394448,******,t,1,0,1,0
27400334,******,f,1,0,1,0
27743701,VT-5881,t,101,101,0,0
27403123,******,f,1,1,0,0
27417335,******,f,3,3,0,0
27418573,******,f,5,0,5,0
27420708,VT-7997,f,22,22,0,0
27426276,******,f,5,0,5,0
27745568,VT-5891,t,101,101,0,0
27426821,******,f,1,1,0,0
27749295,******,t,24,24,0,0
27427057,******,f,5,0,5,0
27430008,******,f,1,0,1,0
27751455,******,f,1,1,0,0
27432880,******,f,36,36,0,0
27449083,VT-9475,t,247,247,0,0
27452747,******,f,1,1,0,0
27754172,******,f,1,1,0,0
27453695,VT-3305,t,1,1,0,0
27464980,******,f,3,0,3,0
27465016,******,f,3,0,3,0
27754697,******,f,2,2,0,0
27768396,******,f,1,0,1,0
27465022,VT685,f,8,8,0,0
27476688,******,f,3,3,0,0
27778247,******,f,1,1,0,0
27492876,******,t,1,1,0,0
27499063,******,t,67,67,0,0
27778267,******,f,1,0,1,0
27505441,******,f,1,1,0,0
27780116,******,f,2,2,0,0
27799271,******,f,1,1,0,0
27505469,******,f,1,1,0,0
27513528,******,f,1,1,0,0
27801615,_,t,1,1,0,0
27802050,******,f,31,31,0,0
27819111,VT-9568,f,56,55,1,0
27819112,VT-9568,f,56,55,1,0
27821435,******,f,1,0,1,0
27515656,******,f,2,0,2,0
27843127,******,f,1,1,0,0
27534505,******,f,1,1,0,0
27534567,******,f,1,1,0,0
27844432,0000,f,2,2,0,0
27851118,******,f,1,0,1,0
27538775,******,t,3,3,0,0
27545172,******,f,4,4,0,0
27559425,******,t,28,28,0,0
27564347,******,t,2,0,2,0
27852952,******,f,1,1,0,0
27565531,******,f,1,1,0,0
28130214,******,t,13,0,3,0
27873155,******,t,10,10,0,0
28130302,******,t,1,1,0,0
28130390,******,t,13,0,3,0
28130734,******,t,13,0,3,0
28130778,******,t,13,0,3,0
28130815,******,t,13,0,3,0
27876207,******,t,4,4,0,0
28141817,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
27882493,******,t,6,6,0,0
27888194,VT-9615,t,89,89,0,0
27889441,******,t,3,0,0,0
28144025,******,t,1,1,0,0
28145712,******,f,3,1,2,0
28146754,******,f,1,1,0,0
28159325,******,t,4,1,3,0
28167482,******,f,10,0,0,10
28169958,VT-10754,f,56,55,1,0
28170391,VT 0000,f,15,15,0,0
27889484,******,t,3,0,0,0
27889509,******,t,3,0,0,0
27893584,VT-10322,f,1,1,0,0
28171624,******,f,1,1,0,0
28172480,******,f,1,0,1,0
28175961,******,f,4,1,3,0
27894364,******,t,3,3,0,0
27899892,******,f,1,0,0,0
28196328,******,t,11,11,0,0
28202580,******,f,10,0,0,10
27902300,******,f,1,1,0,0
27905285,******,f,3,3,0,0
27911462,******,f,1,0,1,0
28204467,******,f,1,0,1,0
28205621,******,f,1,1,0,0
28212304,******,f,2,0,2,0
28212544,******,f,1,1,0,0
27925513,VT REGISTRADA,t,8,8,0,0
27927692,******,t,1,0,1,0
28214328,******,t,22,22,0,0
28216620,******,f,1,0,1,0
27928425,******,f,1,1,0,0
27929258,******,t,3,3,0,0
27931058,******,f,1,1,0,0
28219382,******,f,1,0,1,0
28222114,******,f,10,0,0,10
27945493,******,t,75,72,3,0
27947672,******,f,2,2,0,0
28225841,Real Estate License Number 10401213123 Issued by the New York State - Department of State - Division of Licensing Service,f,2,0,2,0
27949949,******,f,1,0,1,0
27954718,******,f,3,0,3,0
27960203,******,f,1,0,0,1
28232125,******,t,1,0,1,0
28236700,******,f,4,1,3,0
27974236,VT-8514,f,1,1,0,0
28237489,******,t,1,0,1,0
28238152,******,f,10,0,0,10
28239404,******,f,4,1,3,0
28239777,******,f,10,0,0,10
28239958,******,f,10,0,0,10
27978607,******,t,2,0,2,0
27978869,******,f,4,4,0,0
28241175,******,f,1,0,0,1
28242849,******,t,16,0,0,0
27979338,******,t,10,4,6,0
28243068,******,t,16,0,0,0
28243305,******,t,16,0,0,0
28243544,******,t,16,0,0,0
28243613,******,t,16,0,0,0
28243710,******,t,16,0,0,0
27980291,VT9717,t,10,4,6,0
27985952,******,t,2,0,2,0
28243786,******,t,16,0,0,0
28243895,******,t,16,0,0,0
28243956,******,t,16,0,0,0
28244081,******,t,16,0,0,0
28244214,******,t,16,0,0,0
28244292,******,t,16,0,0,0
28244399,******,t,16,0,0,0
27998829,******,f,1,0,1,0
28244501,******,t,16,0,0,0
28244565,******,t,16,0,0,0
27999941,******,f,1,0,1,0
28244627,******,t,16,0,0,0
28000160,******,f,2,2,0,0
28246094,******,t,1,1,0,0
28249073,******,t,22,22,0,0
28264183,******,f,10,0,0,10
28265740,******,t,22,22,0,0
28003483,******,t,10,4,6,0
28265991,******,t,11,11,0,0
28017507,******,f,11,2,9,0
28027042,******,f,1,0,1,0
28042269,******,f,46,2,44,0
28042547,******,f,46,2,44,0
28043670,******,f,10,0,10,0
28267061,VT-7416,t,2,1,1,0
28045848,******,f,1,1,0,0
28047743,******,f,1,1,0,0
28049357,******,f,3,0,3,0
28050289,******,t,1,0,1,0
28051921,******,t,2,0,2,0
28276924,******,f,1,1,0,0
28053152,******,t,10,4,6,0
28277572,******,t,1,0,1,0
28281711,******,f,2,2,0,0
28294421,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28062308,******,t,1,1,0,0
28097054,******,t,1,1,0,0
28294427,******,t,11,11,0,0
28295122,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28295823,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28097933,******,t,1,0,1,0
28114384,******,f,15,15,0,0
28296586,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28119015,******,f,1,0,1,0
28297360,******,t,4,4,0,0
28120654,b87991212,t,13,0,3,0
28120790,******,f,4,4,0,0
28120823,******,t,13,0,3,0
28121571,******,t,13,0,3,0
28129951,******,t,13,0,3,0
28130028,******,t,13,0,3,0
28388357,******,f,10,7,3,0
28395067,******,f,13,0,13,0
28397360,******,t,4,4,0,0
28404359,******,f,1,0,1,0
28297452,******,t,1,1,0,0
28298754,******,t,4,4,0,0
28407635,******,f,1,1,0,0
28423651,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28425383,******,t,4,0,4,0
28425385,******,t,4,0,4,0
28425390,******,t,4,0,4,0
28435153,******,f,1,0,1,0
28299366,******,f,1,0,1,0
28436814,******,f,2,1,1,0
28300401,******,f,1,1,0,0
28300557,******,t,4,4,0,0
28302726,******,f,37,32,5,0
28449632,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28451053,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28451687,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28305959,VT-9268,t,1,1,0,0
28306152,VT685,f,8,8,0,0
28306588,VT685,f,8,8,0,0
28312054,VT685,f,8,8,0,0
28455629,******,t,1,1,0,0
28322488,******,f,1,1,0,0
28323311,VT-9741,t,97,97,0,0
28457605,VT-5668,t,6,6,0,0
28458353,VT-12915,t,1,1,0,0
28460900,******,f,1,0,1,0
28324814,49/287283.9/18,f,2,2,0,0
28476239,VT REGISTRADA,t,1,1,0,0
28478505,******,f,10,0,0,10
28482100,******,t,1,1,0,0
28330061,VT-8467,f,2,2,0,0
28331494,VT-8988,t,2,2,0,0
28332678,******,f,1,1,0,0
28483456,VT-6223,f,1,1,0,0
28335355,******,f,37,32,5,0
28341525,VT-4040,f,5,1,4,0
28487493,******,t,2,2,0,0
28349715,******,f,1,1,0,0
28489610,VT685,f,8,8,0,0
28489710,VT685,f,8,8,0,0
28489747,VT685,f,8,8,0,0
28489819,VT685,f,8,8,0,0
28500578,******,f,4,1,3,0
28509430,VT 47 y 51,f,7,7,0,0
28514297,******,t,67,67,0,0
28521901,******,t,26,26,0,0
28528745,******,t,2,0,2,0
28361004,******,f,1,1,0,0
28530059,******,t,3,3,0,0
28550596,******,f,1,1,0,0
28364281,******,f,2,1,1,0
28559480,VT-9831,f,1,1,0,0
28376350,******,f,1,0,1,0
28576857,******,t,1,0,1,0
28582649,******,f,1,1,0,0
28378710,******,f,1,1,0,0
28379440,******,f,1,1,0,0
28585107,******,f,2,2,0,0
28593752,******,f,1,1,0,0
28883773,******,f,2,2,0,0
28885050,******,t,4,0,0,0
28889883,******,f,5,5,0,0
28890037,******,f,1,1,0,0
28593906,******,t,6,6,0,0
28890516,******,f,2,2,0,0
28890582,******,f,5,5,0,0
28891765,******,f,5,5,0,0
28891855,******,f,5,5,0,0
28595057,VT9161,f,16,16,0,0
28597308,******,t,1,1,0,0
28606014,VT-11038,t,1,1,0,0
28892011,******,f,5,5,0,0
28904435,******,t,2,1,1,0
28904705,******,f,46,2,44,0
28910849,******,t,2,0,2,0
28912074,******,f,1,0,1,0
28912936,******,f,10,0,10,0
28915349,******,f,10,0,10,0
28923267,******,t,2,0,2,0
28930027,******,f,1,1,0,0
28935790,******,f,10,0,10,0
28936623,******,f,10,0,10,0
28606738,******,f,1,0,1,0
28610401,VT-5896,f,1,1,0,0
28624437,******,t,10,1,9,0
28936982,******,t,2,2,0,0
28624466,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28937774,******,t,1,1,0,0
28938326,******,t,1,1,0,0
28938403,******,f,1,0,1,0
28624896,******,t,10,1,9,0
28624972,REGISTRO COMUNIDAD DE MADRID VT-8631,t,13,13,0,0
28625075,******,t,10,1,9,0
28631895,******,t,1,1,0,0
28946258,******,f,1,0,1,0
28633661,******,f,1,1,0,0
28634833,******,f,4,4,0,0
28649852,VT-8966,f,1,1,0,0
28947319,49/431696.9/18,f,1,1,0,0
28651083,VT-9171,f,16,16,0,0
28652637,******,f,2,1,1,0
28951243,******,t,1,1,0,0
28658453,VT-7612,t,15,15,0,0
28666544,******,t,4,4,0,0
28951585,VT – 8626,t,42,35,7,0
28951587,VT – 8624,t,42,35,7,0
28667528,******,t,4,4,0,0
28678983,vt-6584,t,18,17,1,0
28683485,******,f,1,0,1,0
28952927,VT-9953,f,8,7,1,0
28953654,******,f,4,0,4,0
28686566,******,f,1,1,0,0
28959560,******,f,1,0,1,0
28961403,******,f,5,5,0,0
28969433,******,f,1,0,1,0
28973807,******,f,2,2,0,0
28977356,VT-6584,t,18,17,1,0
28980992,******,t,8,8,0,0
28693149,******,f,1,0,1,0
28982981,******,t,1,1,0,0
28984694,******,f,4,4,0,0
28707165,******,t,1,1,0,0
28987676,******,t,6,2,4,0
28994776,******,f,1,0,1,0
28710478,******,f,2,2,0,0
28714073,******,f,1,0,1,0
28998206,******,f,1,0,1,0
29008799,******,f,8,8,0,0
29010745,******,f,5,0,5,0
29011131,******,f,1,1,0,0
28747149,******,f,1,0,1,0
29011203,******,f,1,0,1,0
28751331,VT10911,f,1,1,0,0
29017787,******,f,2,2,0,0
29023627,******,t,1,1,0,0
28756036,******,f,1,1,0,0
29025037,VT-11971,f,4,0,4,0
29025936,VT-9998,t,1,1,0,0
28773808,******,t,4,0,0,0
29028617,******,f,2,1,1,0
29047105,VT-9879,f,8,7,1,0
29049646,******,f,2,1,1,0
29054264,******,f,2,1,1,0
28779315,******,f,1,1,0,0
29055377,******,t,1,0,1,0
28790449,VT-9848,f,4,4,0,0
28793977,******,f,1,1,0,0
28794472,******,f,1,0,1,0
29056170,00003,t,8,8,0,0
28802147,VT-9467,t,1,1,0,0
29059024,******,f,3,3,0,0
29069146,VT-9953,f,8,7,1,0
28806048,******,t,3,3,0,0
28810699,VT-8783,f,1,1,0,0
28824832,******,f,2,0,1,1
29069877,******,t,1,0,1,0
29070421,******,f,4,2,2,0
29074426,******,f,2,2,0,0
28825896,******,f,1,1,0,0
28851510,******,t,4,0,0,0
29075998,******,f,1,0,1,0
28854052,No aplicable,t,22,22,0,0
28855964,******,f,4,0,0,0
28862918,******,f,14,14,0,0
28866819,******,f,10,0,10,0
28867452,VT-11971,f,4,0,4,0
28869035,******,f,1,1,0,0
29079026,******,t,1,0,1,0
28874140,VT-11009,f,1,1,0,0
29079972,******,f,1,0,1,0
28879759,******,f,4,0,0,0
28879760,******,t,1,0,1,0
28880280,******,f,1,1,0,0
29276955,******,f,1,0,1,0
29088926,VT-9558,f,3,3,0,0
29280743,******,t,19,19,0,0
29282759,******,f,1,0,1,0
29102324,******,f,1,1,0,0
29113938,******,f,1,0,1,0
29117007,611425,f,1,0,1,0
